Timestamp,Temp_C,Lat,Lon,Alt_m,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
304573,24.1816,7.9002,80.7718,135.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
305697,24.25121,7.9003,80.7718,136,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
306821,24.33028,7.9004,80.7718,136.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
307945,24.4178,7.9005,80.7718,137,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
309069,24.51267,7.9006,80.7718,137.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
310193,24.61369,7.9007,80.7718,138,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
311317,24.71959,7.9008,80.7718,138.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
312441,24.82902,7.9009,80.7718,139,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
313565,24.94061,7.901,80.7718,139.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
314689,25.05295,7.9011,80.7718,140,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
315813,25.16462,7.9012,80.7718,140.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
316937,25.27422,7.9013,80.7718,141,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
318061,25.38035,7.9014,80.7718,141.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
319185,25.48168,7.9015,80.7718,142,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
320309,25.57694,7.9016,80.7718,142.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
321433,25.66491,7.9017,80.7718,143,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
322557,25.74449,7.9018,80.7718,143.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
323681,25.81468,7.9019,80.7718,144,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
324805,25.87458,7.902,80.7718,144.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
325929,25.92345,7.9021,80.7718,145,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
327053,25.96066,7.9022,80.7718,145.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
328177,25.98575,7.9023,80.7718,146,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
329301,25.9984,7.9024,80.7718,146.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
330425,25.99845,7.9025,80.7718,147,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
331549,25.98589,7.9026,80.7718,147.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
332673,25.9609,7.9027,80.7718,148,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
333797,25.92377,7.9028,80.7718,148.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
334921,25.87499,7.9029,80.7718,149,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
336045,25.81517,7.903,80.7718,149.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
337169,25.74506,7.9031,80.7718,150,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
338293,25.66554,7.9032,80.7718,150.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
339417,25.57763,7.9033,80.7718,151,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
340541,25.48242,7.9034,80.7718,151.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
341665,25.38113,7.9035,80.7718,152,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
342789,25.27503,7.9036,80.7718,152.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
343913,25.16545,7.9037,80.7718,153,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
345037,25.05379,7.9038,80.7718,153.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
346161,24.94145,7.9039,80.7718,154,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
347285,24.82985,7.904,80.7718,154.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
348409,24.7204,7.9041,80.7718,155,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
349533,24.61447,7.9042,80.7718,155.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
350657,24.51341,7.9043,80.7718,156,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
351781,24.41849,7.9044,80.7718,156.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
352905,24.33091,7.9045,80.7718,157,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
354029,24.25178,7.9046,80.7718,157.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
355153,24.18208,7.9047,80.7718,158,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
356277,24.12271,7.9048,80.7718,158.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
357401,24.07441,7.9049,80.7718,159,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
358525,24.0378,7.905,80.7718,159.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
359649,24.01332,7.9051,80.7718,160,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
360773,24.0013,7.9052,80.7718,160.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
361897,24.00188,7.9053,80.7718,161,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
363021,24.01506,7.9054,80.7718,161.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
364145,24.04067,7.9055,80.7718,162,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
365269,24.07839,7.9056,80.7718,162.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
366393,24.12774,7.9057,80.7718,163,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
367517,24.18809,7.9058,80.7718,163.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
368641,24.2587,7.9059,80.7718,164,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
369765,24.33865,7.906,80.7718,164.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
370889,24.42696,7.9061,80.7718,165,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
372013,24.5225,7.9062,80.7718,165.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
373137,24.62406,7.9063,80.7718,166,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
374261,24.73037,7.9064,80.7718,166.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
375385,24.84008,7.9065,80.7718,167,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
376509,24.95181,7.9066,80.7718,167.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
377633,25.06414,7.9067,80.7718,168,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
378757,25.17567,7.9068,80.7718,168.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
379881,25.28498,7.9069,80.7718,169,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
381005,25.3907,7.907,80.7718,169.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
382129,25.49148,7.9071,80.7718,170,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
383253,25.58606,7.9072,80.7718,170.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
384377,25.67324,7.9073,80.7718,171,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
385501,25.75193,7.9074,80.7718,171.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
386625,25.82113,7.9075,80.7718,172,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
387749,25.87996,7.9076,80.7718,172.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
388873,25.92769,7.9077,80.7718,173,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
389997,25.96371,7.9078,80.7718,173.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
391121,25.98757,7.9079,80.7718,174,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
392245,25.99897,7.908,80.7718,174.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
393369,25.99776,7.9081,80.7718,175,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
394493,25.98395,7.9082,80.7718,175.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
395617,25.95773,7.9083,80.7718,176,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
396741,25.91942,7.9084,80.7718,176.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
397865,25.86951,7.9085,80.7718,177,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
398989,25.80862,7.9086,80.7718,177.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
400113,25.73753,7.9087,80.7718,178,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
401237,25.65713,7.9088,80.7718,178.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
402361,25.56844,7.9089,80.7718,179,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
403485,25.47257,7.909,80.7718,179.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
404609,25.37074,7.9091,80.7718,180,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
405733,25.26423,7.9092,80.7718,180.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
406857,25.15438,7.9093,80.7718,181,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
407981,25.04259,7.9094,80.7718,181.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
409105,24.93026,7.9095,80.7718,182,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
410229,24.81881,7.9096,80.7718,182.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
411353,24.70965,7.9097,80.7718,183,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
412477,24.60415,7.9098,80.7718,183.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
413601,24.50364,7.9099,80.7718,184,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
414725,24.4094,7.91,80.7718,184.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
415849,24.32262,7.9101,80.7718,185,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
416973,24.24438,7.9102,80.7718,185.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
418097,24.17568,7.9103,80.7718,186,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
419221,24.11739,7.9104,80.7718,186.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
420345,24.07023,7.9105,80.7718,187,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
421469,24.0348,7.9106,80.7718,187.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
422593,24.01156,7.9107,80.7718,188,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
423717,24.00079,7.9108,80.7718,188.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
424841,24.00263,7.9109,80.7718,189,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
425965,24.01706,7.911,80.7718,189.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
427089,24.0439,7.9111,80.7718,190,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
428213,24.0828,7.9112,80.7718,190.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
429337,24.13328,7.9113,80.7718,191,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
430461,24.19469,7.9114,80.7718,191.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
431585,24.26627,7.9115,80.7718,192,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
432709,24.34711,7.9116,80.7718,192.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
433833,24.43619,7.9117,80.7718,193,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
434957,24.53238,7.9118,80.7718,193.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
436081,24.63447,7.9119,80.7718,194,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
437205,24.74118,7.912,80.7718,194.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
438329,24.85116,7.9121,80.7718,195,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
439453,24.96301,7.9122,80.7718,195.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
440577,25.07533,7.9123,80.7718,196,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
441701,25.1867,7.9124,80.7718,196.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
442825,25.29571,7.9125,80.7718,197,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
443949,25.401,7.9126,80.7718,197.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
445073,25.50121,7.9127,80.7718,198,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
446197,25.59511,7.9128,80.7718,198.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
447321,25.68149,7.9129,80.7718,199,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
448445,25.75928,7.913,80.7718,199.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
449569,25.82748,7.9131,80.7718,200,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
450693,25.88524,7.9132,80.7718,200.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
451817,25.93182,7.9133,80.7718,201,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
452941,25.96665,7.9134,80.7718,201.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
454065,25.98927,7.9135,80.7718,202,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
455189,25.99942,7.9136,80.7718,202.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
456313,25.99694,7.9137,80.7718,203,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
457437,25.98189,7.9138,80.7718,203.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
458561,25.95444,7.9139,80.7718,204,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
459685,25.91495,7.914,80.7718,204.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
460809,25.86391,7.9141,80.7718,205,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
461933,25.80197,7.9142,80.7718,205.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
463057,25.72991,7.9143,80.7718,206,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
464181,25.64864,7.9144,80.7718,206.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
465305,25.55918,7.9145,80.7718,207,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
466429,25.46266,7.9146,80.7718,207.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
467553,25.3603,7.9147,80.7718,208,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
468677,25.2534,7.9148,80.7718,208.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
469801,25.1433,7.9149,80.7718,209,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
470925,25.03139,7.915,80.7718,209.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
472049,24.91908,7.9151,80.7718,210,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
473173,24.80779,7.9152,80.7718,210.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
474297,24.69893,7.9153,80.7718,211,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
475421,24.59387,7.9154,80.7718,211.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
476545,24.49394,7.9155,80.7718,212,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
477669,24.40039,7.9156,80.7718,212.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
478793,24.31441,7.9157,80.7718,213,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
479917,24.23709,7.9158,80.7718,213.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
481041,24.16939,7.9159,80.7718,214,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
482165,24.11217,7.916,80.7718,214.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
483289,24.06616,7.9161,80.7718,215,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
484413,24.03193,7.9162,80.7718,215.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
485537,24.00992,7.9163,80.7718,216,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
486661,24.00041,7.9164,80.7718,216.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
487785,24.00351,7.9165,80.7718,217,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
488909,24.01919,7.9166,80.7718,217.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
490033,24.04725,7.9167,80.7718,218,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
491157,24.08732,7.9168,80.7718,218.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
492281,24.13892,7.9169,80.7718,219,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
493405,24.20139,7.917,80.7718,219.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
494529,24.27394,7.9171,80.7718,220,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
495653,24.35564,7.9172,80.7718,220.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
496777,24.44548,7.9173,80.7718,221,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
497901,24.54232,7.9174,80.7718,221.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
499025,24.64494,7.9175,80.7718,222,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
500149,24.75203,7.9176,80.7718,222.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
501273,24.86226,7.9177,80.7718,223,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
502397,24.97422,7.9178,80.7718,223.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
503521,25.08651,7.9179,80.7718,224,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
504645,25.19771,7.918,80.7718,224.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
505769,25.30641,7.9181,80.7718,225,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
506893,25.41124,7.9182,80.7718,225.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
508017,25.51089,7.9183,80.7718,226,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
509141,25.60409,7.9184,80.7718,226.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
510265,25.68966,7.9185,80.7718,227,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
511389,25.76653,7.9186,80.7718,227.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
512513,25.83372,7.9187,80.7718,228,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
513637,25.8904,7.9188,80.7718,228.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
514761,25.93583,7.9189,80.7718,229,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
515885,25.96946,7.919,80.7718,229.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
517009,25.99085,7.9191,80.7718,230,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
518133,25.99974,7.9192,80.7718,230.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
519257,25.996,7.9193,80.7718,231,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
520381,25.9797,7.9194,80.7718,231.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
521505,25.95104,7.9195,80.7718,232,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
522629,25.91037,7.9196,80.7718,232.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
523753,25.85821,7.9197,80.7718,233,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
524877,25.79522,7.9198,80.7718,233.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
526001,25.7222,7.9199,80.7718,234,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
527125,25.64006,7.92,80.7718,234.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
528249,25.54984,7.9201,80.7718,235,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
529373,25.45269,7.9202,80.7718,235.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
530497,25.34982,7.9203,80.7718,236,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
531621,25.24253,7.9204,80.7718,236.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
532745,25.13219,7.9205,80.7718,237,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
533869,25.02017,7.9206,80.7718,237.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
534993,24.90791,7.9207,80.7718,238,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
536117,24.7968,7.9208,80.7718,238.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
537241,24.68826,7.9209,80.7718,239,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
538365,24.58365,7.921,80.7718,239.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
539489,24.4843,7.9211,80.7718,240,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
540613,24.39145,7.9212,80.7718,240.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
541737,24.30629,7.9213,80.7718,241,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
542861,24.22988,7.9214,80.7718,241.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
543985,24.16319,7.9215,80.7718,242,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
545109,24.10706,7.9216,80.7718,242.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
546233,24.0622,7.9217,80.7718,243,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
547357,24.02918,7.9218,80.7718,243.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
548481,24.00841,7.9219,80.7718,244,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
549605,24.00015,7.922,80.7718,244.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
550729,24.00451,7.9221,80.7718,245,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
551853,24.02144,7.9222,80.7718,245.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
552977,24.05071,7.9223,80.7718,246,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
554101,24.09196,7.9224,80.7718,246.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
555225,24.14468,7.9225,80.7718,247,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
556349,24.20819,7.9226,80.7718,247.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
557473,24.28169,7.9227,80.7718,248,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
558597,24.36426,7.9228,80.7718,248.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
559721,24.45485,7.9229,80.7718,249,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
560845,24.55232,7.923,80.7718,249.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
561969,24.65544,7.9231,80.7718,250,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
563093,24.76291,7.9232,80.7718,250.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
564217,24.87337,7.9233,80.7718,251,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
565341,24.98543,7.9234,80.7718,251.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
566465,25.09768,7.9235,80.7718,252,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
567589,25.20869,7.9236,80.7718,252.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
568713,25.31706,7.9237,80.7718,253,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
569837,25.42144,7.9238,80.7718,253.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
570961,25.5205,7.9239,80.7718,254,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
572085,25.61298,7.924,80.7718,254.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
573209,25.69774,7.9241,80.7718,255,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
574333,25.77368,7.9242,80.7718,255.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
575457,25.83986,7.9243,80.7718,256,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
576581,25.89545,7.9244,80.7718,256.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
577705,25.93973,7.9245,80.7718,257,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
578829,25.97215,7.9246,80.7718,257.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
579953,25.9923,7.9247,80.7718,258,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
581077,25.99993,7.9248,80.7718,258.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
582201,25.99494,7.9249,80.7718,259,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
583325,25.97739,7.925,80.7718,259.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
584449,25.94751,7.9251,80.7718,260,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
585573,25.90567,7.9252,80.7718,260.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
586697,25.8524,7.9253,80.7718,261,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
587821,25.78837,7.9254,80.7718,261.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
588945,25.7144,7.9255,80.7718,262,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
590069,25.6314,7.9256,80.7718,262.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
591193,25.54044,7.9257,80.7718,263,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
592317,25.44266,7.9258,80.7718,263.5,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
593441,25.33929,7.9259,80.7718,264,0.12,0.05,9.81,0.01,0,-0.01,15,22.5,40.2
